PERIOD,YEAR,STATS_VALUE
Annual,2000,142
Annual,2002,135
Annual,2003,120
Annual,2004,159
Annual,2006,157
Annual,2007,137
Annual,2008,149
Annual,2009,151
Annual,2011,152
Annual,2012,140
