PERIOD,YEAR,STATS_VALUE
Annual,1972,13.3
Annual,1973,14.1
Annual,1974,14.2
Annual,1975,13.4
Annual,1976,12.8
Annual,1977,12.7
Annual,1978,13.5
Annual,1979,13.8
Annual,1980,13.2
Annual,1981,13.8
Annual,1982,12.6
Annual,1983,13.1
