PERIOD,YEAR,STATS_VALUE
Annual,2002,146
Annual,2004,222.2
Annual,2006,226.3
Annual,2007,26.1
Annual,2008,148.4
Annual,2009,55
Annual,2011,25.8
Annual,2012,224.3
Annual,2013,224.6
Annual,2015,116.2
Annual,2016,37
Annual,2020,0
Annual,2021,11.2
Annual,2022,178.8
