PERIOD,YEAR,STATS_VALUE
Annual,1969,203
Annual,1970,182
Annual,1971,218
Annual,1973,197
Annual,1975,195
Annual,1976,208
Annual,1977,206
Annual,1978,177
Annual,1979,200
Annual,1980,213
Annual,1981,196
Annual,1982,170
Annual,1983,185
