PERIOD,YEAR,STATS_VALUE
Annual,1969,186.1
Annual,1970,399.2
Annual,1971,155.3
Annual,1973,370.1
Annual,1975,195.7
Annual,1976,166.9
Annual,1977,192.9
Annual,1978,289.2
Annual,1979,202.8
Annual,1980,40
Annual,1981,188.3
Annual,1982,369.2
Annual,1983,219.9
