month_name,year,station_id,station_name,load_timestamp,month_number,mean_temperature_c
January,1993,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,3.1
January,1995,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,3.3
January,1997,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,2.4
January,1998,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,4.5
January,1999,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,2.8
January,2000,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,3.2
January,2002,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,2.6
January,2003,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,2.7
January,2004,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,3.0
January,2005,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,3.0
January,2006,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,2.6
January,2007,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,2.6
January,2008,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,2.9
January,2009,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,3.5
January,2010,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,2.8
January,2011,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,3.3
January,2012,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,2.8
January,2013,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,3.3
January,2014,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,2.6
January,2015,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,2.6
January,2016,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,3.8
January,2017,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,3.1
January,2018,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,2.9
January,2019,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,3.0
January,2020,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,3.1
January,2021,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,3.1
January,2022,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,2.5
January,2023,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,2.2
January,2024,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,3.4
January,2025,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,1,2.2
July,1947,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.4
July,1948,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.2
July,1949,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,3.0
July,1950,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.3
July,1951,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.3
July,1952,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.0
July,1953,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.5
July,1954,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.0
July,1955,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,1.7
July,1956,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.0
July,1957,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.2
July,1958,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.3
July,1959,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.5
July,1960,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.7
July,1961,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.0
July,1962,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.0
July,1963,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.6
July,1964,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,1.9
July,1965,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.4
July,1966,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.3
July,1967,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.7
July,1968,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.5
July,1969,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.3
July,1970,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.2
July,1971,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.0
July,1972,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.1
July,1973,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.9
July,1974,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.5
July,1975,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.3
July,1976,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.1
July,1977,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,1.6
July,1978,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.4
July,1979,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.8
July,1980,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.6
July,1981,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.3
July,1982,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,3.2
July,1983,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.4
July,1984,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,7,2.8
July,1984,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,2.1
July,1985,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,2.2
July,1986,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,2.4
July,1987,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,1.8
July,1988,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,2.4
July,1989,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,2.2
July,1990,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,2.0
July,1991,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,1.7
July,1992,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,2.2
July,1993,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,2.2
July,1994,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,2.0
July,1995,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,1.7
July,1997,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,1.8
July,1998,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,2.1
July,1999,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,2.0
July,2000,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,1.6
July,2001,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,2.0
July,2002,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,2.4
July,2003,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,2.1
July,2004,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,1.7
July,2005,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,2.6
July,2006,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,2.2
July,2007,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,3.3
July,2008,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,2.5
July,2009,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,2.0
July,2010,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,1.5
July,2011,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,2.2
July,2012,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,2.4
July,2014,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,2.6
July,2015,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,2.6
July,2016,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,2.0
July,2017,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,2.2
July,2018,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,1.9
July,2019,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,1.7
July,2020,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,2.0
July,2021,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,1.7
July,2022,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,2.2
July,2023,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,2.1
July,2024,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,7,2.2
June,1947,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,2.9
June,1948,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,2.4
June,1949,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,2.0
June,1950,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,3.3
June,1951,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,2.6
June,1952,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,2.4
June,1953,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,2.6
June,1954,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,2.9
June,1955,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,3.0
June,1956,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,2.9
June,1957,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,2.6
June,1958,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,2.9
June,1959,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,2.7
June,1960,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,2.6
June,1961,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,1.8
June,1962,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,3.1
June,1963,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,2.9
June,1964,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,1.8
June,1965,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,2.5
June,1966,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,3.0
June,1967,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,2.6
June,1968,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,2.6
June,1969,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,2.0
June,1970,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,3.1
June,1971,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,2.5
June,1972,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,2.2
June,1973,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,2.9
June,1974,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,3.2
June,1975,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,2.2
June,1976,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,3.2
June,1977,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,1.7
June,1978,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,3.0
June,1979,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,2.6
June,1980,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,2.7
June,1981,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,2.9
June,1982,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,2.5
June,1983,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,2.9
June,1984,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,6,2.6
June,1984,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.7
June,1985,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.4
June,1986,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.9
June,1987,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.9
June,1988,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,3.1
June,1989,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,3.4
June,1991,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.4
June,1992,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.2
June,1993,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.3
June,1994,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.4
June,1995,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.1
June,1996,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,1.8
June,1997,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.1
June,1998,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.2
June,1999,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.2
June,2000,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.6
June,2001,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.8
June,2002,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.9
June,2003,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.2
June,2004,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.8
June,2005,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.2
June,2006,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.4
June,2007,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.7
June,2008,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.9
June,2009,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.2
June,2010,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,1.9
June,2011,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,1.9
June,2012,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.3
June,2013,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.5
June,2014,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,1.9
June,2015,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.8
June,2016,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.2
June,2017,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,1.8
June,2018,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,1.7
June,2019,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,1.9
June,2020,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.6
June,2021,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.2
June,2022,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.2
June,2023,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,1.7
June,2024,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,1.9
June,2025,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,6,2.4
March,1947,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,2.2
March,1948,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,2.2
March,1949,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,2.7
March,1950,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,2.0
March,1951,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,1.8
March,1952,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,2.3
March,1953,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,1.5
March,1954,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,2.1
March,1955,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,2.4
March,1956,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,3.0
March,1957,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,2.3
March,1958,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,2.2
March,1959,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,1.9
March,1960,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,2.4
March,1961,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,2.8
March,1962,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,2.8
March,1963,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,2.0
March,1964,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,1.9
March,1965,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,2.3
March,1966,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,1.8
March,1967,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,2.1
March,1968,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,1.3
March,1969,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,1.7
March,1970,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,2.5
March,1971,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,1.4
March,1972,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,1.9
March,1973,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,2.7
March,1974,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,3.1
March,1975,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,1.8
March,1976,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,1.3
March,1977,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,1.8
March,1978,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,1.7
March,1979,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,2.0
March,1980,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,2.0
March,1981,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,2.5
March,1982,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,2.2
March,1984,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,3,1.4
March,1984,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,2.9
March,1985,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,3.2
March,1986,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,2.8
March,1987,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,2.1
March,1988,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,3.2
March,1989,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,2.8
March,1991,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,1.3
March,1992,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,2.4
March,1993,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,2.6
March,1995,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,2.8
March,1996,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,2.6
March,1997,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,2.2
March,1998,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,3.6
March,2000,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,2.7
March,2001,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,2.9
March,2002,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,2.3
March,2003,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,1.4
March,2004,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,3.5
March,2005,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,2.5
March,2006,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,2.4
March,2007,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,3.3
March,2008,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,3.0
March,2009,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,3.1
March,2011,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,3.1
March,2012,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,2.5
March,2013,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,2.3
March,2014,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,2.3
March,2015,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,2.5
March,2016,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,3.6
March,2017,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,2.7
March,2018,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,2.6
March,2019,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,2.8
March,2020,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,3.1
March,2021,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,2.5
March,2022,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,2.0
March,2023,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,3.4
March,2024,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,2.6
March,2025,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,3,3.0
May,1947,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,2.6
May,1948,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,1.5
May,1949,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,2.3
May,1950,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,3.0
May,1951,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,2.4
May,1952,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,2.1
May,1953,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,3.0
May,1954,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,2.7
May,1955,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,3.2
May,1956,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,2.3
May,1957,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,1.8
May,1958,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,1.9
May,1959,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,1.8
May,1960,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,2.3
May,1961,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,2.0
May,1962,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,2.5
May,1963,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,3.0
May,1964,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,3.0
May,1965,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,2.4
May,1966,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,2.4
May,1967,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,2.6
May,1968,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,2.4
May,1969,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,2.8
May,1970,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,3.2
May,1971,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,3.0
May,1972,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,2.0
May,1973,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,2.2
May,1974,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,2.1
May,1975,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,2.0
May,1976,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,2.1
May,1977,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,2.3
May,1978,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,2.2
May,1979,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,3.7
May,1980,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,2.1
May,1981,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,3.0
May,1982,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,2.0
May,1983,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,2.4
May,1984,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,5,2.7
May,1984,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,2.4
May,1985,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,3.1
May,1986,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,2.3
May,1987,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,2.7
May,1988,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,2.9
May,1989,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,2.9
May,1990,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,2.5
May,1991,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,1.2
May,1992,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,1.9
May,1993,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,2.4
May,1994,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,2.8
May,1995,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,2.3
May,1997,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,2.0
May,1998,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,2.3
May,1999,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,2.8
May,2000,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,2.1
May,2001,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,3.3
May,2002,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,3.4
May,2003,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,2.7
May,2004,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,2.7
May,2005,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,2.7
May,2006,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,1.7
May,2007,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,1.7
May,2008,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,2.1
May,2009,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,2.6
May,2010,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,2.7
May,2011,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,1.8
May,2012,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,2.4
May,2013,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,2.5
May,2014,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,3.0
May,2015,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,3.4
May,2016,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,3.6
May,2017,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,1.9
May,2018,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,3.1
May,2020,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,2.5
May,2021,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,3.1
May,2022,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,2.6
May,2023,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,2.9
May,2024,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,1.9
May,2025,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,5,2.1
November,1946,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,2.3
November,1947,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,1.7
November,1948,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,2.2
November,1949,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,1.6
November,1950,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,1.4
November,1951,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,1.5
November,1952,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,1.6
November,1953,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,2.1
November,1954,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,1.7
November,1956,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,2.0
