PERIOD,year,mean_temperature_c,station_id,station_name,month_name,load_timestamp,month_number
May,2006,9.7,4960,NIWA Station 4960,May,2025-08-01 09:46:31.030696,5
May,2007,12.8,4960,NIWA Station 4960,May,2025-08-01 09:46:31.030696,5
May,2008,9.1,4960,NIWA Station 4960,May,2025-08-01 09:46:31.030696,5
May,2009,7.7,4960,NIWA Station 4960,May,2025-08-01 09:46:31.030696,5
May,2010,10.5,4960,NIWA Station 4960,May,2025-08-01 09:46:31.030696,5
May,2011,11.6,4960,NIWA Station 4960,May,2025-08-01 09:46:31.030696,5
May,2012,9.6,4960,NIWA Station 4960,May,2025-08-01 09:46:31.030696,5
May,2013,10.4,4960,NIWA Station 4960,May,2025-08-01 09:46:31.030696,5
May,2014,10.8,4960,NIWA Station 4960,May,2025-08-01 09:46:31.030696,5
May,2015,10.7,4960,NIWA Station 4960,May,2025-08-01 09:46:31.030696,5
May,2016,12.0,4960,NIWA Station 4960,May,2025-08-01 09:46:31.030696,5
May,2017,9.1,4960,NIWA Station 4960,May,2025-08-01 09:46:31.030696,5
May,2018,10.1,4960,NIWA Station 4960,May,2025-08-01 09:46:31.030696,5
May,2020,10.9,4960,NIWA Station 4960,May,2025-08-01 09:46:31.030696,5
May,2021,11.2,4960,NIWA Station 4960,May,2025-08-01 09:46:31.030696,5
May,2022,12.0,4960,NIWA Station 4960,May,2025-08-01 09:46:31.030696,5
May,2023,12.2,4960,NIWA Station 4960,May,2025-08-01 09:46:31.030696,5
May,2024,9.2,4960,NIWA Station 4960,May,2025-08-01 09:46:31.030696,5
May,2025,11.8,4960,NIWA Station 4960,May,2025-08-01 09:46:31.030696,5
November,1984,13.2,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,1985,11.7,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,1986,11.8,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,1987,12.2,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,1988,13.5,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,1990,12.3,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,1991,10.2,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,1992,12.1,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,1995,10.8,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,1996,11.2,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,1997,13.2,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,1998,11.4,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,1999,12.5,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,2000,9.2,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,2001,11.9,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,2002,11.3,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,2003,11.5,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,2004,13.0,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,2005,12.7,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,2006,12.0,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,2007,11.5,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,2008,12.9,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,2009,11.8,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,2010,13.3,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,2011,11.5,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,2012,10.5,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,2013,12.4,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,2014,11.8,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,2015,12.0,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,2016,12.5,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,2017,12.5,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,2018,11.8,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,2019,14.3,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,2020,12.4,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,2021,12.4,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,2022,13.5,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
November,2024,12.7,4960,NIWA Station 4960,November,2025-08-01 09:46:31.030696,11
October,1984,10.6,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,1985,9.7,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,1986,10.6,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,1987,10.8,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,1988,13.4,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,1990,10.7,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,1991,10.6,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,1992,9.3,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,1993,11.8,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,1995,9.1,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,1996,11.3,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,1997,11.7,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,1998,11.4,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,1999,11.8,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,2000,10.8,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,2001,11.2,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,2002,9.4,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,2003,9.9,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,2004,10.2,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,2005,10.0,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,2006,10.4,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,2007,10.6,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,2008,11.3,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,2009,8.4,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,2010,10.1,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,2011,10.0,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,2012,10.7,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,2013,11.7,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,2014,10.5,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,2015,11.4,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,2016,10.8,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,2017,10.9,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,2018,10.4,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,2019,10.4,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,2020,11.0,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,2021,10.7,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,2022,10.2,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,2023,10.6,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
October,2024,11.1,4960,NIWA Station 4960,October,2025-08-01 09:46:31.030696,10
September,1984,8.6,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,1985,9.8,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,1987,9.4,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,1990,8.7,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,1991,9.3,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,1992,6.9,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,1995,9.1,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,1996,10.7,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,1997,7.6,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,1998,10.1,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,1999,9.8,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,2000,9.3,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,2001,10.2,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,2002,10.6,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,2003,9.0,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,2004,9.0,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,2005,9.3,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,2006,10.8,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,2007,9.2,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,2008,9.9,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,2009,9.9,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,2010,9.9,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,2011,8.7,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,2012,9.8,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,2013,9.3,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,2014,8.9,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,2015,7.7,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,2016,8.9,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,2017,9.6,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,2018,9.0,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,2019,9.6,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,2020,11.4,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,2021,9.3,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,2022,9.4,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,2023,10.6,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
September,2024,10.1,4960,NIWA Station 4960,September,2025-08-01 09:46:31.030696,9
