PERIOD,year,mean_temperature_c,station_id,station_name,month_name,load_timestamp,month_number
August,1947,9.3,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1948,9.0,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1949,10.1,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1950,8.7,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1951,8.6,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1952,10.5,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1953,9.8,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1954,9.7,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1955,10.3,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1956,9.9,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1957,10.5,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1958,9.7,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1959,10.0,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1960,9.3,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1961,8.7,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1962,10.5,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1963,9.1,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1964,9.8,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1965,9.7,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1966,8.2,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1967,11.2,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1968,9.9,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1969,9.8,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1970,10.2,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1971,11.0,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1972,8.6,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1973,10.2,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1974,10.1,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1975,10.4,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1976,10.8,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1977,10.0,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1978,9.9,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1979,10.2,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1980,9.4,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1981,9.7,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1982,9.8,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1983,10.0,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
August,1984,11.2,2109,NIWA Station 2109,August,2025-08-01 09:46:31.045336,8
December,1946,14.8,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1947,17.2,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1948,16.4,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1949,15.7,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1950,17.7,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1952,16.9,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1953,18.0,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1954,17.5,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1955,17.6,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1957,15.1,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1958,18.1,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1959,17.9,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1960,15.4,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1961,17.9,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1962,16.5,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1963,16.0,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1964,16.8,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1965,15.9,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1966,15.3,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1967,17.4,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1968,15.6,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1969,18.2,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1970,17.2,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1971,17.5,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1972,15.4,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1973,18.1,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1974,18.3,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1975,15.8,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1976,16.7,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1977,15.6,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1978,17.1,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1979,16.7,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1981,18.4,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1982,15.6,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
December,1983,16.2,2109,NIWA Station 2109,December,2025-08-01 09:46:31.045336,12
February,1947,17.5,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1948,18.4,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1949,18.5,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1950,17.4,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1951,18.0,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1952,19.4,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1953,17.0,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1954,19.9,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1955,21.1,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1956,18.9,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1957,20.4,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1958,20.4,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1959,18.3,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1960,18.8,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1961,18.3,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1962,19.0,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1963,20.1,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1964,18.9,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1965,17.0,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1966,20.3,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1967,17.3,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1968,17.8,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1969,17.9,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1970,19.1,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1971,19.7,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1972,18.2,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1973,18.9,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1974,22.0,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1975,19.8,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1976,15.8,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1977,18.9,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1978,20.8,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1979,18.6,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1980,18.7,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1981,19.5,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1982,20.1,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1983,17.3,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
February,1984,18.3,2109,NIWA Station 2109,February,2025-08-01 09:46:31.045336,2
January,1947,15.9,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1948,18.5,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1949,17.1,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1950,17.9,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1951,18.4,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1952,15.6,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1954,18.9,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1955,18.4,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1956,20.1,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1957,17.7,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1958,17.2,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1959,19.4,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1960,18.1,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1961,18.4,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1962,20.4,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1963,18.4,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1964,16.4,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1965,19.2,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1966,18.5,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1967,16.6,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1968,17.5,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1969,17.2,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1970,19.9,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1971,20.7,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1972,17.6,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1973,18.1,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1974,18.6,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1975,19.6,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1976,18.5,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1977,17.1,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1978,19.3,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1979,18.9,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1980,18.5,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1981,19.8,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1982,18.4,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1983,16.3,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
January,1984,16.7,2109,NIWA Station 2109,January,2025-08-01 09:46:31.045336,1
July,1947,9.4,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1948,9.7,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1949,10.0,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1950,8.9,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1951,8.8,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1952,7.7,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1953,8.5,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1954,9.2,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1955,8.0,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1956,9.0,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1957,7.6,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1958,8.1,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1959,8.4,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1960,8.3,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1961,8.3,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1962,9.2,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1963,8.9,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1964,10.3,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1965,7.1,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1966,8.7,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1967,7.8,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1968,8.6,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1969,7.2,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1970,9.6,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1971,8.6,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1972,9.2,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1973,8.3,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1974,10.0,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1975,7.7,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1976,8.4,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1977,9.8,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1978,8.9,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1979,9.2,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1980,8.6,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1981,9.2,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1982,8.3,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1983,7.5,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
July,1984,9.7,2109,NIWA Station 2109,July,2025-08-01 09:46:31.045336,7
June,1947,9.3,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1948,8.9,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1949,10.4,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1950,10.0,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1951,8.3,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1952,10.2,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1953,10.4,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1954,10.6,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1955,9.1,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1956,10.4,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1957,9.6,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1958,9.6,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1959,8.0,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1960,9.7,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1961,9.4,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1962,10.5,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1963,9.0,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1964,9.2,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1965,8.7,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1966,8.5,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1967,7.1,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1968,10.0,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1969,9.1,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1970,9.5,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1971,11.6,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1972,7.7,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1973,10.5,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1974,9.4,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1975,8.0,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1976,8.7,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1977,9.8,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1978,9.4,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1979,10.9,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1980,9.5,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1981,11.0,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1982,7.9,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1983,10.0,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
June,1984,10.2,2109,NIWA Station 2109,June,2025-08-01 09:46:31.045336,6
March,1947,17.5,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1948,17.7,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1949,15.7,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1950,15.9,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1951,17.5,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1952,15.8,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1953,16.7,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1954,17.8,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1955,19.3,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1956,16.5,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1957,17.9,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1958,18.1,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1959,17.2,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1960,16.0,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1961,16.6,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1962,16.9,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1963,17.0,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1964,16.4,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1965,16.4,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1966,18.1,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1967,17.1,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1968,19.9,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1969,15.8,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1970,18.8,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1971,17.1,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1972,17.7,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1973,18.1,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1974,16.5,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1975,18.2,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1976,17.6,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1977,18.4,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1978,18.2,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1979,18.7,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1980,16.4,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1981,19.5,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1982,16.2,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
March,1984,18.1,2109,NIWA Station 2109,March,2025-08-01 09:46:31.045336,3
May,1947,11.5,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1948,11.9,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1949,11.5,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1950,13.7,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1951,10.6,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1952,11.1,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1953,11.9,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1954,12.3,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1955,13.2,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1956,13.2,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1957,12.5,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1958,12.1,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1959,9.6,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1960,12.1,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1961,11.3,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1962,13.5,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1963,10.9,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1964,10.1,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1965,11.2,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1966,10.3,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1967,11.4,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1968,12.0,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1969,11.8,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1970,11.0,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1971,12.5,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1972,11.2,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1973,12.5,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1974,12.3,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1975,13.4,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1976,10.5,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1977,9.6,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1978,12.0,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
