PERIOD,year,total_deficit_mm,rain_days_count,total_runoff_mm,total_rainfall_mm,station_id,station_name,month_name,load_timestamp,month_number
July,1966,,,,167.4,1464,NIWA Station 1464,July,2025-08-01 09:46:31.000251,7
July,1967,,,,118.1,1464,NIWA Station 1464,July,2025-08-01 09:46:31.000251,7
July,1968,,,,109.0,1464,NIWA Station 1464,July,2025-08-01 09:46:31.000251,7
July,1969,0.0,20.0,76.2,95.0,1464,NIWA Station 1464,July,2025-08-01 09:46:31.000251,7
July,1970,0.0,24.0,181.2,211.0,1464,NIWA Station 1464,July,2025-08-01 09:46:31.000251,7
July,1971,0.0,21.0,88.5,133.4,1464,NIWA Station 1464,July,2025-08-01 09:46:31.000251,7
July,1972,,,,179.0,1464,NIWA Station 1464,July,2025-08-01 09:46:31.000251,7
July,1973,0.0,11.0,81.1,114.0,1464,NIWA Station 1464,July,2025-08-01 09:46:31.000251,7
July,1974,0.0,25.0,178.9,214.9,1464,NIWA Station 1464,July,2025-08-01 09:46:31.000251,7
July,1975,0.0,18.0,92.3,124.9,1464,NIWA Station 1464,July,2025-08-01 09:46:31.000251,7
July,1976,0.0,29.0,173.0,200.9,1464,NIWA Station 1464,July,2025-08-01 09:46:31.000251,7
July,1977,0.0,20.0,178.7,210.8,1464,NIWA Station 1464,July,2025-08-01 09:46:31.000251,7
July,1978,0.0,24.0,280.5,308.8,1464,NIWA Station 1464,July,2025-08-01 09:46:31.000251,7
July,1979,0.0,22.0,277.2,305.8,1464,NIWA Station 1464,July,2025-08-01 09:46:31.000251,7
July,1980,0.0,21.0,204.8,229.0,1464,NIWA Station 1464,July,2025-08-01 09:46:31.000251,7
July,1981,0.0,19.0,146.2,178.0,1464,NIWA Station 1464,July,2025-08-01 09:46:31.000251,7
July,1982,0.0,15.0,111.8,143.3,1464,NIWA Station 1464,July,2025-08-01 09:46:31.000251,7
July,1983,0.0,8.0,38.9,55.5,1464,NIWA Station 1464,July,2025-08-01 09:46:31.000251,7
July,1984,0.0,20.0,160.9,183.5,1464,NIWA Station 1464,July,2025-08-01 09:46:31.000251,7
June,1933,,,,141.0,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1934,,,,195.3,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1935,,,,221.0,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1936,,,,77.5,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1937,,,,155.4,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1938,,,,167.4,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1939,,,,251.5,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1940,,,,126.2,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1941,,,,212.6,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1942,,,,26.7,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1943,,,,282.2,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1944,,,,224.5,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1945,,,,156.0,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1946,,,,81.5,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1947,,,,205.5,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1948,,,,141.5,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1949,,,,203.2,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1950,,,,264.9,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1951,,,,121.2,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1952,,,,260.1,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1953,,,,214.9,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1954,,,,150.6,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1955,,,,258.6,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1956,,,,357.1,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1957,,,,117.6,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1958,,,,73.4,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1959,,,,58.9,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1960,,,,213.1,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1961,,,,372.6,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1962,,,,231.9,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1963,,,,183.9,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1964,,,,195.6,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1965,,,,182.1,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1966,,,,198.6,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1967,,,,88.9,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1968,,,,230.1,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1969,0.0,22.0,152.6,179.0,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1970,0.0,16.0,166.4,192.8,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1971,0.0,27.0,105.9,127.4,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1972,,,,227.0,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1973,0.0,22.0,185.3,208.0,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1974,0.0,17.0,111.7,140.0,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1975,0.0,22.0,228.7,248.9,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1976,0.0,19.0,212.0,241.8,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1977,0.0,21.0,223.5,250.1,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1978,0.0,22.0,178.9,214.0,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1979,0.0,22.0,117.9,140.0,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1980,0.0,23.0,119.5,151.2,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1981,0.0,23.0,168.3,202.9,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1982,0.0,15.0,67.6,96.3,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1983,0.0,24.0,170.2,194.8,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
June,1984,0.0,17.0,99.0,118.1,1464,NIWA Station 1464,June,2025-08-01 09:46:31.000251,6
March,1933,,,,117.9,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1934,,,,72.4,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1935,,,,195.8,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1936,,,,70.1,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1937,,,,64.3,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1938,,,,8.6,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1939,,,,3.0,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1940,,,,72.4,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1941,,,,211.8,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1942,,,,75.7,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1943,,,,36.6,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1944,,,,136.9,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1945,,,,110.2,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1946,,,,124.0,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1947,,,,122.2,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1948,,,,177.3,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1949,,,,76.7,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1950,,,,44.2,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1951,,,,59.2,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1952,,,,39.4,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1953,,,,122.7,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1954,,,,248.4,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1955,,,,143.0,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1956,,,,46.0,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1957,,,,121.7,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1958,,,,88.1,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1959,,,,96.0,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1960,,,,84.6,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1961,,,,54.1,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1962,,,0.0,182.1,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1963,,,0.0,130.0,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1964,,,,133.1,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1965,,,,158.0,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1966,,,,88.1,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1967,,,,114.0,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1968,,,0.0,87.1,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1969,44.8,8.0,0.0,18.5,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1970,21.9,15.0,0.0,153.0,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1971,0.0,9.0,16.6,80.8,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1972,,,,290.0,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1973,44.5,17.0,0.0,74.7,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1975,17.0,12.0,30.9,192.5,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1976,75.1,10.0,0.0,61.2,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1977,56.7,7.0,0.0,78.0,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1978,90.9,8.0,0.0,42.8,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1979,0.0,16.0,56.9,187.5,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1980,0.0,17.0,53.9,163.3,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1981,46.5,14.0,0.0,78.0,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1982,55.6,9.0,0.0,31.8,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1983,35.2,18.0,0.0,70.4,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
March,1984,5.9,18.0,49.0,248.8,1464,NIWA Station 1464,March,2025-08-01 09:46:31.000251,3
May,1933,,,,259.6,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1934,,,,198.9,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1935,,,,151.4,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1936,,,,97.3,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1937,,,,275.6,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1938,,,,111.5,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1939,,,,118.4,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1940,,,,196.9,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1941,,,,87.9,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1942,,,,212.1,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1943,,,,103.6,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1944,,,,89.7,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1945,,,,177.8,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1946,,,,185.7,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1947,,,,78.5,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1948,,,,278.1,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1949,,,,172.7,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1950,,,,61.0,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1951,,,,149.6,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1952,,,,176.5,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1953,,,,229.9,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1954,,,,275.6,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1955,,,,172.2,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1956,,,,119.1,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1957,,,,157.5,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1958,,,,218.4,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1959,,,,152.9,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1960,,,,153.2,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1961,,,,165.9,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1962,,,,201.9,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1963,,,,129.0,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1964,,,,187.2,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1965,,,,137.9,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1966,,,,189.5,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1967,,,,98.0,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1968,,,,257.0,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1969,0.0,25.0,174.8,206.4,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1970,0.0,19.0,115.8,193.3,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1971,0.0,21.0,91.0,147.9,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1972,,,,247.0,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1973,0.0,25.0,20.4,141.9,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1974,,21.0,,120.7,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1975,0.0,22.0,103.9,150.0,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1976,0.0,22.0,93.9,169.2,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1977,0.0,22.0,166.3,242.4,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1978,0.0,15.0,69.1,100.8,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1979,0.0,19.0,102.3,142.7,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1980,0.0,16.0,86.4,118.0,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1981,0.0,13.0,62.1,102.8,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1982,0.0,19.0,95.1,133.1,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1983,0.0,18.0,67.5,111.3,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
May,1984,0.0,15.0,88.9,123.8,1464,NIWA Station 1464,May,2025-08-01 09:46:31.000251,5
November,1932,,,,68.1,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1933,,,,121.7,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1934,,,,70.6,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1935,,,,213.9,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1936,,,,103.4,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1937,,,,112.3,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1938,,,,94.7,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1939,,,,34.0,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1940,,,,153.9,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1941,,,,90.4,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1942,,,,43.4,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1943,,,,57.2,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1944,,,,55.4,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1945,,,,18.8,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1946,,,,153.9,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1947,,,,93.2,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1948,,,,205.7,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1949,,,,109.0,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1950,,,,177.8,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1951,,,,192.0,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1952,,,,261.9,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1953,,,,65.8,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1954,,,,76.5,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1955,,,,110.2,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1956,,,,164.1,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1957,,,,103.9,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1958,,,,127.8,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1959,,,0.0,57.9,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1960,,,,91.2,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1961,,,,44.7,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1962,,,,165.1,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1963,,,0.0,106.9,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1964,,,,82.3,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1965,,,,153.9,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1966,,,,149.4,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1967,,,,329.9,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1968,,,0.0,109.0,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1969,77.4,6.0,0.0,52.8,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1970,0.0,9.0,20.7,74.5,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1971,0.0,17.0,9.5,135.3,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1972,,,0.0,77.0,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1973,0.0,18.0,5.9,128.5,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1974,51.8,9.0,0.0,25.1,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1975,0.0,15.0,52.2,166.4,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1976,0.0,19.0,27.2,173.5,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1977,0.0,15.0,0.0,94.1,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1978,0.0,8.0,71.1,165.1,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1979,0.0,13.0,30.5,126.5,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1980,0.0,23.0,0.0,167.3,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1981,0.0,17.0,18.5,149.3,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1982,47.4,7.0,0.0,41.0,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
November,1983,9.0,9.0,0.2,48.8,1464,NIWA Station 1464,November,2025-08-01 09:46:31.000251,11
October,1933,,,,63.5,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1934,,,,64.8,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1935,,,,92.2,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1936,,,,158.8,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1937,,,,82.3,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1938,,,,55.9,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1939,,,,131.3,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1940,,,,102.6,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1941,,,,260.9,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1942,,,,138.4,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1943,,,,116.3,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1944,,,,194.3,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1945,,,,102.4,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1946,,,,113.0,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1947,,,,192.5,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1948,,,,253.7,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1949,,,,102.9,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1950,,,,182.1,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1951,,,,155.4,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1952,,,,165.1,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1953,,,,117.6,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1954,,,,64.0,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1955,,,,160.3,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1956,,,,180.1,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1957,,,,158.0,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1958,,,,94.0,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1959,,,0.0,71.9,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1960,,,,135.9,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1961,,,,109.7,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1962,,,,237.0,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1963,,,0.0,39.9,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1964,,,,182.4,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1965,,,,130.0,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1966,,,,47.2,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1967,,,0.0,30.0,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1968,,,,161.0,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1969,0.0,16.0,0.0,57.3,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1970,0.0,22.0,74.4,177.8,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1971,0.0,23.0,107.4,188.0,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1972,,,0.0,104.0,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1973,0.0,15.0,3.2,88.9,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1974,0.0,18.0,8.2,104.9,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1975,0.0,16.0,68.7,159.5,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1976,0.0,19.0,11.9,110.8,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1977,0.0,19.0,65.5,146.1,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1978,0.0,11.0,0.0,84.0,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1979,0.0,13.0,68.1,191.0,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1980,0.0,14.0,0.0,65.3,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1981,0.0,10.0,0.0,62.8,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1982,0.0,20.0,59.2,164.6,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
October,1983,0.0,19.0,137.2,229.0,1464,NIWA Station 1464,October,2025-08-01 09:46:31.000251,10
September,1933,,,,160.8,1464,NIWA Station 1464,September,2025-08-01 09:46:31.000251,9
September,1934,,,,83.6,1464,NIWA Station 1464,September,2025-08-01 09:46:31.000251,9
September,1935,,,,62.2,1464,NIWA Station 1464,September,2025-08-01 09:46:31.000251,9
September,1936,,,,130.8,1464,NIWA Station 1464,September,2025-08-01 09:46:31.000251,9
September,1937,,,,129.0,1464,NIWA Station 1464,September,2025-08-01 09:46:31.000251,9
September,1938,,,,172.2,1464,NIWA Station 1464,September,2025-08-01 09:46:31.000251,9
September,1939,,,,196.9,1464,NIWA Station 1464,September,2025-08-01 09:46:31.000251,9
September,1940,,,,75.9,1464,NIWA Station 1464,September,2025-08-01 09:46:31.000251,9
September,1941,,,,81.5,1464,NIWA Station 1464,September,2025-08-01 09:46:31.000251,9
September,1942,,,,168.4,1464,NIWA Station 1464,September,2025-08-01 09:46:31.000251,9
September,1943,,,,175.5,1464,NIWA Station 1464,September,2025-08-01 09:46:31.000251,9
September,1944,,,,113.8,1464,NIWA Station 1464,September,2025-08-01 09:46:31.000251,9
September,1945,,,,97.3,1464,NIWA Station 1464,September,2025-08-01 09:46:31.000251,9
September,1946,,,,133.4,1464,NIWA Station 1464,September,2025-08-01 09:46:31.000251,9
