PERIOD,year,total_deficit_mm,rain_days_count,total_runoff_mm,total_rainfall_mm,station_id,station_name,month_name,load_timestamp,month_number
May,1991,0.0,9.0,0.0,64.6,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
May,1994,5.6,13.0,0.0,89.8,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
May,1995,0.0,11.0,0.0,40.0,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
May,1996,,11.0,,44.6,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
May,1997,11.3,14.0,0.0,70.4,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
May,1999,,10.0,,38.0,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
May,2000,0.0,7.0,0.0,84.4,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
May,2001,1.4,18.0,0.0,61.8,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
May,2002,0.0,10.0,21.0,61.8,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
May,2003,0.0,12.0,13.1,46.8,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
May,2004,0.0,17.0,7.2,105.4,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
May,2005,0.0,14.0,0.0,81.3,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
May,2006,0.0,15.0,49.1,135.2,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
May,2007,0.0,5.0,0.0,24.6,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
May,2008,0.0,11.0,0.0,42.8,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
May,2009,0.0,19.0,0.0,92.2,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
May,2010,,15.0,,128.2,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
May,2011,0.9,15.0,0.0,49.5,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
May,2012,0.9,14.0,0.0,64.8,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
May,2013,0.0,15.0,42.6,147.3,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
May,2014,,10.0,,48.4,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
May,2015,0.0,8.0,0.0,61.0,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
May,2016,19.6,,0.0,,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
May,2017,0.0,14.0,0.0,67.0,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
May,2020,,,0.0,,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
May,2021,0.0,10.0,0.0,61.6,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
May,2022,6.3,15.0,0.0,23.0,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
May,2023,0.0,15.0,0.0,55.6,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
May,2024,0.0,18.0,0.0,72.8,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
May,2025,0.0,,0.0,,4960,NIWA Station 4960,May,2025-08-01 09:46:31.021708,5
November,1990,,14.0,,76.4,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,1992,,11.0,,50.8,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,1993,,,0.0,,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,1994,,7.0,,26.4,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,1995,,,0.0,,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,1996,24.1,21.0,0.0,38.9,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,1997,68.4,9.0,0.0,49.8,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,1998,,,0.0,,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,1999,,14.0,,52.0,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,2000,0.0,14.0,0.0,101.8,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,2001,41.6,16.0,0.0,109.0,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,2002,34.0,13.0,0.0,97.4,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,2003,,8.0,,54.8,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,2004,79.3,7.0,0.0,78.2,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,2005,,9.0,,18.6,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,2006,45.3,15.0,0.0,67.6,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,2007,75.5,8.0,0.0,21.6,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,2008,98.1,8.0,0.0,15.4,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,2009,75.0,12.0,0.0,23.0,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,2010,79.5,6.0,0.0,50.0,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,2011,0.0,16.0,7.2,104.2,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,2012,71.5,10.0,0.0,56.2,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,2013,85.3,12.0,0.0,34.0,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,2014,,,0.0,,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,2015,116.4,9.0,0.0,13.8,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,2016,86.3,13.0,0.0,34.6,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,2017,,,0.0,,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,2018,,,0.0,,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,2019,89.7,7.0,0.0,33.4,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,2020,,,0.0,,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,2021,90.3,14.0,0.0,38.6,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,2022,,,0.0,,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
November,2024,85.2,13.0,0.0,30.8,4960,NIWA Station 4960,November,2025-08-01 09:46:31.021708,11
October,1987,,9.0,,122.0,4960,NIWA Station 4960,October,2025-08-01 09:46:31.021708,10
October,1995,0.0,,34.5,,4960,NIWA Station 4960,October,2025-08-01 09:46:31.021708,10
October,1996,,11.0,,28.7,4960,NIWA Station 4960,October,2025-08-01 09:46:31.021708,10
October,1997,,7.0,,25.8,4960,NIWA Station 4960,October,2025-08-01 09:46:31.021708,10
October,1998,0.0,,0.0,,4960,NIWA Station 4960,October,2025-08-01 09:46:31.021708,10
October,1999,,12.0,,49.6,4960,NIWA Station 4960,October,2025-08-01 09:46:31.021708,10
October,2000,0.0,12.0,80.7,144.8,4960,NIWA Station 4960,October,2025-08-01 09:46:31.021708,10
October,2001,2.9,14.0,0.0,57.4,4960,NIWA Station 4960,October,2025-08-01 09:46:31.021708,10
October,2002,65.2,9.0,0.0,40.6,4960,NIWA Station 4960,October,2025-08-01 09:46:31.021708,10
October,2003,,13.0,,44.8,4960,NIWA Station 4960,October,2025-08-01 09:46:31.021708,10
October,2004,0.0,10.0,0.0,22.6,4960,NIWA Station 4960,October,2025-08-01 09:46:31.021708,10
October,2006,24.1,9.0,0.0,109.0,4960,NIWA Station 4960,October,2025-08-01 09:46:31.021708,10
October,2007,10.6,13.0,0.0,99.2,4960,NIWA Station 4960,October,2025-08-01 09:46:31.021708,10
October,2008,28.9,8.0,0.0,17.6,4960,NIWA Station 4960,October,2025-08-01 09:46:31.021708,10
October,2009,8.2,17.0,0.0,78.6,4960,NIWA Station 4960,October,2025-08-01 09:46:31.021708,10
October,2010,36.5,8.0,0.0,30.8,4960,NIWA Station 4960,October,2025-08-01 09:46:31.021708,10
October,2011,0.0,17.0,18.6,122.8,4960,NIWA Station 4960,October,2025-08-01 09:46:31.021708,10
October,2012,6.4,13.0,0.0,70.6,4960,NIWA Station 4960,October,2025-08-01 09:46:31.021708,10
October,2013,,,0.0,,4960,NIWA Station 4960,October,2025-08-01 09:46:31.021708,10
October,2014,56.6,,0.0,,4960,NIWA Station 4960,October,2025-08-01 09:46:31.021708,10
October,2015,32.2,7.0,0.0,13.4,4960,NIWA Station 4960,October,2025-08-01 09:46:31.021708,10
October,2016,24.5,12.0,0.0,33.4,4960,NIWA Station 4960,October,2025-08-01 09:46:31.021708,10
October,2017,0.0,12.0,0.0,40.4,4960,NIWA Station 4960,October,2025-08-01 09:46:31.021708,10
October,2018,0.0,,0.0,,4960,NIWA Station 4960,October,2025-08-01 09:46:31.021708,10
October,2020,79.5,6.0,0.0,12.6,4960,NIWA Station 4960,October,2025-08-01 09:46:31.021708,10
October,2021,43.1,12.0,0.0,43.6,4960,NIWA Station 4960,October,2025-08-01 09:46:31.021708,10
October,2022,0.0,11.0,8.8,63.0,4960,NIWA Station 4960,October,2025-08-01 09:46:31.021708,10
October,2023,0.0,,0.0,,4960,NIWA Station 4960,October,2025-08-01 09:46:31.021708,10
October,2024,16.0,15.0,0.0,57.6,4960,NIWA Station 4960,October,2025-08-01 09:46:31.021708,10
September,1987,,13.0,,26.2,4960,NIWA Station 4960,September,2025-08-01 09:46:31.021708,9
September,1995,,15.0,,119.6,4960,NIWA Station 4960,September,2025-08-01 09:46:31.021708,9
September,1997,,13.0,,18.2,4960,NIWA Station 4960,September,2025-08-01 09:46:31.021708,9
September,1998,0.0,,11.9,,4960,NIWA Station 4960,September,2025-08-01 09:46:31.021708,9
September,1999,,10.0,,27.0,4960,NIWA Station 4960,September,2025-08-01 09:46:31.021708,9
September,2000,,13.0,,85.8,4960,NIWA Station 4960,September,2025-08-01 09:46:31.021708,9
September,2001,0.0,7.0,0.0,33.6,4960,NIWA Station 4960,September,2025-08-01 09:46:31.021708,9
September,2002,0.0,9.0,0.0,44.6,4960,NIWA Station 4960,September,2025-08-01 09:46:31.021708,9
September,2003,,12.0,,99.6,4960,NIWA Station 4960,September,2025-08-01 09:46:31.021708,9
September,2004,0.0,13.0,27.4,83.0,4960,NIWA Station 4960,September,2025-08-01 09:46:31.021708,9
September,2005,,14.0,,41.2,4960,NIWA Station 4960,September,2025-08-01 09:46:31.021708,9
September,2006,2.5,6.0,0.0,9.6,4960,NIWA Station 4960,September,2025-08-01 09:46:31.021708,9
September,2007,16.9,9.0,0.0,17.6,4960,NIWA Station 4960,September,2025-08-01 09:46:31.021708,9
September,2008,0.0,13.0,5.4,43.6,4960,NIWA Station 4960,September,2025-08-01 09:46:31.021708,9
September,2009,0.0,9.0,0.0,15.4,4960,NIWA Station 4960,September,2025-08-01 09:46:31.021708,9
September,2010,0.0,10.0,5.2,44.0,4960,NIWA Station 4960,September,2025-08-01 09:46:31.021708,9
September,2011,0.0,8.0,0.0,36.2,4960,NIWA Station 4960,September,2025-08-01 09:46:31.021708,9
September,2012,0.0,9.0,0.0,25.7,4960,NIWA Station 4960,September,2025-08-01 09:46:31.021708,9
September,2013,14.7,0.0,0.0,0.0,4960,NIWA Station 4960,September,2025-08-01 09:46:31.021708,9
September,2014,0.0,,0.0,,4960,NIWA Station 4960,September,2025-08-01 09:46:31.021708,9
September,2015,0.0,18.0,22.4,81.0,4960,NIWA Station 4960,September,2025-08-01 09:46:31.021708,9
September,2016,0.0,14.0,0.0,21.2,4960,NIWA Station 4960,September,2025-08-01 09:46:31.021708,9
September,2017,0.0,14.0,29.1,65.6,4960,NIWA Station 4960,September,2025-08-01 09:46:31.021708,9
September,2018,0.0,9.0,24.8,73.2,4960,NIWA Station 4960,September,2025-08-01 09:46:31.021708,9
September,2020,0.0,,0.0,,4960,NIWA Station 4960,September,2025-08-01 09:46:31.021708,9
September,2021,0.0,14.0,0.0,14.0,4960,NIWA Station 4960,September,2025-08-01 09:46:31.021708,9
September,2022,0.0,14.0,8.8,56.0,4960,NIWA Station 4960,September,2025-08-01 09:46:31.021708,9
September,2023,0.0,14.0,0.0,52.0,4960,NIWA Station 4960,September,2025-08-01 09:46:31.021708,9
September,2024,0.0,15.0,3.8,55.2,4960,NIWA Station 4960,September,2025-08-01 09:46:31.021708,9
