"","Northland","","","","","","","Auckland","","","","","","","Waikato","","","","","","","Bay of Plenty","","","","","","","Hawke's Bay, Gisborne","","","","","","","Taranaki, Manawatu, Wanganui","","","","","","","Wellington","","","","","","","Nelson, Marlborough, Tasman","","","","","","","Canterbury","","","","","","","West Coast","","","","","","","Otago","","","","","","","Southland","","","","","","","New Zealand","","","","","",""
" ","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend"
"1999M10",99,63,"..","..",35,"..","..",335,161,"..","..",174,"..","..",178,144,"..","..",34,"..","..",205,135,"..","..",70,"..","..",70,57,"..","..",13,"..","..",103,88,"..","..",15,"..","..",138,99,"..","..",38,"..","..",94,69,"..","..",25,"..","..",302,157,"..","..",144,"..","..",58,27,"..","..",31,"..","..",216,101,"..","..",115,"..","..",44,19,"..","..",26,"..","..",1841,1121,"..","..",720,"..",".."
"1999M11",110,"..","..","..","..","..","..",396,"..","..","..","..","..","..",170,"..","..","..","..","..","..",209,"..","..","..","..","..","..",72,"..","..","..","..","..","..",96,"..","..","..","..","..","..",144,"..","..","..","..","..","..",120,"..","..","..","..","..","..",338,"..","..","..","..","..","..",76,"..","..","..","..","..","..",254,"..","..","..","..","..","..",60,"..","..","..","..","..","..",2045,"..","..","..","..","..",".."
"1999M12",176,"..","..","..","..","..","..",368,"..","..","..","..","..","..",251,"..","..","..","..","..","..",282,"..","..","..","..","..","..",94,"..","..","..","..","..","..",102,"..","..","..","..","..","..",144,"..","..","..","..","..","..",181,"..","..","..","..","..","..",340,"..","..","..","..","..","..",84,"..","..","..","..","..","..",282,"..","..","..","..","..","..",60,"..","..","..","..","..","..",2363,"..","..","..","..","..",".."
"2000M01",283,223,"..","..",60,"..","..",459,234,"..","..",225,"..","..",405,332,"..","..",73,"..","..",469,375,"..","..",94,"..","..",157,133,"..","..",24,"..","..",151,124,"..","..",26,"..","..",173,117,"..","..",55,"..","..",316,253,"..","..",63,"..","..",430,253,"..","..",177,"..","..",118,62,"..","..",57,"..","..",404,245,"..","..",159,"..","..",82,32,"..","..",50,"..","..",3447,2383,"..","..",1063,"..",".."
"2000M02",149,"..","..","..","..","..","..",436,"..","..","..","..","..","..",241,"..","..","..","..","..","..",251,"..","..","..","..","..","..",95,"..","..","..","..","..","..",114,"..","..","..","..","..","..",159,"..","..","..","..","..","..",192,"..","..","..","..","..","..",383,"..","..","..","..","..","..",109,"..","..","..","..","..","..",333,"..","..","..","..","..","..",86,"..","..","..","..","..","..",2549,"..","..","..","..","..",".."
"2000M03",138,"..","..","..","..","..","..",393,"..","..","..","..","..","..",220,"..","..","..","..","..","..",230,"..","..","..","..","..","..",89,"..","..","..","..","..","..",116,"..","..","..","..","..","..",180,"..","..","..","..","..","..",166,"..","..","..","..","..","..",362,"..","..","..","..","..","..",98,"..","..","..","..","..","..",292,"..","..","..","..","..","..",74,"..","..","..","..","..","..",2358,"..","..","..","..","..",".."
"2000M04",136,90,"..","..",45,"..","..",355,164,"..","..",191,"..","..",223,176,"..","..",46,"..","..",246,171,"..","..",75,"..","..",92,77,"..","..",15,"..","..",112,97,"..","..",15,"..","..",162,113,"..","..",49,"..","..",145,110,"..","..",35,"..","..",357,204,"..","..",153,"..","..",89,45,"..","..",43,"..","..",302,164,"..","..",138,"..","..",65,31,"..","..",34,"..","..",2284,1443,"..","..",841,"..",".."
"2000M05",67,"..","..","..","..","..","..",291,"..","..","..","..","..","..",124,"..","..","..","..","..","..",146,"..","..","..","..","..","..",48,"..","..","..","..","..","..",81,"..","..","..","..","..","..",111,"..","..","..","..","..","..",75,"..","..","..","..","..","..",216,"..","..","..","..","..","..",39,"..","..","..","..","..","..",163,"..","..","..","..","..","..",35,"..","..","..","..","..","..",1394,"..","..","..","..","..",".."
"2000M06",56,"..","..","..","..","..","..",281,"..","..","..","..","..","..",134,"..","..","..","..","..","..",145,"..","..","..","..","..","..",49,"..","..","..","..","..","..",80,"..","..","..","..","..","..",110,"..","..","..","..","..","..",67,"..","..","..","..","..","..",194,"..","..","..","..","..","..",32,"..","..","..","..","..","..",141,"..","..","..","..","..","..",26,"..","..","..","..","..","..",1316,"..","..","..","..","..",".."
"2000M07",60,41,"..","..",19,"..","..",317,157,"..","..",161,"..","..",157,135,"..","..",21,"..","..",183,128,"..","..",54,"..","..",58,49,"..","..",9,"..","..",106,95,"..","..",11,"..","..",131,96,"..","..",34,"..","..",77,66,"..","..",11,"..","..",248,158,"..","..",90,"..","..",43,25,"..","..",18,"..","..",257,117,"..","..",140,"..","..",28,19,"..","..",9,"..","..",1665,1087,"..","..",577,"..",".."
"2000M08",58,"..","..","..","..","..","..",288,"..","..","..","..","..","..",135,"..","..","..","..","..","..",156,"..","..","..","..","..","..",50,"..","..","..","..","..","..",108,"..","..","..","..","..","..",138,"..","..","..","..","..","..",72,"..","..","..","..","..","..",227,"..","..","..","..","..","..",38,"..","..","..","..","..","..",286,"..","..","..","..","..","..",28,"..","..","..","..","..","..",1583,"..","..","..","..","..",".."
"2000M09",74,"..","..","..","..","..","..",284,"..","..","..","..","..","..",167,"..","..","..","..","..","..",174,"..","..","..","..","..","..",63,"..","..","..","..","..","..",119,"..","..","..","..","..","..",137,"..","..","..","..","..","..",86,"..","..","..","..","..","..",254,"..","..","..","..","..","..",49,"..","..","..","..","..","..",261,"..","..","..","..","..","..",37,"..","..","..","..","..","..",1704,"..","..","..","..","..",".."
"2000M10",102,59,"..","..",44,"..","..",348,164,"..","..",185,"..","..",192,156,"..","..",35,"..","..",196,129,"..","..",68,"..","..",77,64,"..","..",13,"..","..",111,94,"..","..",17,"..","..",146,95,"..","..",50,"..","..",107,79,"..","..",29,"..","..",314,175,"..","..",138,"..","..",67,30,"..","..",37,"..","..",240,113,"..","..",127,"..","..",47,23,"..","..",23,"..","..",1947,1181,"..","..",766,"..",".."
"2000M11",119,"..","..","..","..","..","..",400,"..","..","..","..","..","..",188,"..","..","..","..","..","..",201,"..","..","..","..","..","..",75,"..","..","..","..","..","..",106,"..","..","..","..","..","..",170,"..","..","..","..","..","..",124,"..","..","..","..","..","..",361,"..","..","..","..","..","..",89,"..","..","..","..","..","..",283,"..","..","..","..","..","..",69,"..","..","..","..","..","..",2184,"..","..","..","..","..",".."
"2000M12",190,"..","..","..","..","..","..",401,"..","..","..","..","..","..",291,"..","..","..","..","..","..",296,"..","..","..","..","..","..",107,"..","..","..","..","..","..",113,"..","..","..","..","..","..",163,"..","..","..","..","..","..",204,"..","..","..","..","..","..",408,"..","..","..","..","..","..",101,"..","..","..","..","..","..",348,"..","..","..","..","..","..",74,"..","..","..","..","..","..",2698,"..","..","..","..","..",".."
"2001M01",289,215,"..","..",73,"..","..",483,217,"..","..",265,"..","..",403,312,"..","..",91,"..","..",499,389,"..","..",110,"..","..",170,145,"..","..",25,"..","..",152,125,"..","..",27,"..","..",185,112,"..","..",74,"..","..",342,266,"..","..",76,"..","..",501,266,"..","..",235,"..","..",138,60,"..","..",78,"..","..",486,270,"..","..",217,"..","..",93,39,"..","..",53,"..","..",3740,2416,"..","..",1324,"..",".."
"2001M02",152,"..","..","..","..","..","..",409,"..","..","..","..","..","..",235,"..","..","..","..","..","..",259,"..","..","..","..","..","..",108,"..","..","..","..","..","..",118,"..","..","..","..","..","..",177,"..","..","..","..","..","..",210,"..","..","..","..","..","..",412,"..","..","..","..","..","..",117,"..","..","..","..","..","..",360,"..","..","..","..","..","..",89,"..","..","..","..","..","..",2645,"..","..","..","..","..",".."
"2001M03",144,"..","..","..","..","..","..",433,"..","..","..","..","..","..",240,"..","..","..","..","..","..",259,"..","..","..","..","..","..",104,"..","..","..","..","..","..",116,"..","..","..","..","..","..",187,"..","..","..","..","..","..",180,"..","..","..","..","..","..",413,"..","..","..","..","..","..",115,"..","..","..","..","..","..",338,"..","..","..","..","..","..",87,"..","..","..","..","..","..",2617,"..","..","..","..","..",".."
"2001M04",124,76,"..","..",48,"..","..",354,166,"..","..",188,"..","..",203,156,"..","..",47,"..","..",249,166,"..","..",83,"..","..",95,78,"..","..",18,"..","..",114,96,"..","..",18,"..","..",158,106,"..","..",52,"..","..",143,104,"..","..",39,"..","..",358,193,"..","..",165,"..","..",87,43,"..","..",45,"..","..",296,150,"..","..",146,"..","..",63,33,"..","..",30,"..","..",2244,1366,"..","..",878,"..",".."
"2001M05",68,"..","..","..","..","..","..",317,"..","..","..","..","..","..",126,"..","..","..","..","..","..",153,"..","..","..","..","..","..",53,"..","..","..","..","..","..",84,"..","..","..","..","..","..",127,"..","..","..","..","..","..",79,"..","..","..","..","..","..",231,"..","..","..","..","..","..",51,"..","..","..","..","..","..",188,"..","..","..","..","..","..",42,"..","..","..","..","..","..",1520,"..","..","..","..","..",".."
"2001M06",59,"..","..","..","..","..","..",298,"..","..","..","..","..","..",140,"..","..","..","..","..","..",162,"..","..","..","..","..","..",54,"..","..","..","..","..","..",86,"..","..","..","..","..","..",130,"..","..","..","..","..","..",71,"..","..","..","..","..","..",210,"..","..","..","..","..","..",40,"..","..","..","..","..","..",155,"..","..","..","..","..","..",27,"..","..","..","..","..","..",1433,"..","..","..","..","..",".."
"2001M07",65,44,"..","..",21,"..","..",340,162,"..","..",179,"..","..",160,135,"..","..",25,"..","..",197,133,"..","..",64,"..","..",65,58,"..","..",7,"..","..",112,98,"..","..",14,"..","..",146,102,"..","..",44,"..","..",82,70,"..","..",12,"..","..",266,161,"..","..",106,"..","..",46,27,"..","..",19,"..","..",291,122,"..","..",169,"..","..",32,23,"..","..",9,"..","..",1802,1134,"..","..",668,"..",".."
"2001M08",63,"..","..","..","..","..","..",339,"..","..","..","..","..","..",142,"..","..","..","..","..","..",159,"..","..","..","..","..","..",53,"..","..","..","..","..","..",116,"..","..","..","..","..","..",132,"..","..","..","..","..","..",80,"..","..","..","..","..","..",278,"..","..","..","..","..","..",43,"..","..","..","..","..","..",322,"..","..","..","..","..","..",31,"..","..","..","..","..","..",1757,"..","..","..","..","..",".."
"2001M09",76,"..","..","..","..","..","..",335,"..","..","..","..","..","..",163,"..","..","..","..","..","..",184,"..","..","..","..","..","..",70,"..","..","..","..","..","..",126,"..","..","..","..","..","..",152,"..","..","..","..","..","..",96,"..","..","..","..","..","..",290,"..","..","..","..","..","..",57,"..","..","..","..","..","..",276,"..","..","..","..","..","..",39,"..","..","..","..","..","..",1864,"..","..","..","..","..",".."
"2001M10",101,56,"..","..",45,"..","..",380,177,"..","..",204,"..","..",196,154,"..","..",42,"..","..",214,137,"..","..",77,"..","..",80,66,"..","..",14,"..","..",118,99,"..","..",19,"..","..",153,103,"..","..",49,"..","..",113,81,"..","..",33,"..","..",332,178,"..","..",154,"..","..",78,33,"..","..",45,"..","..",257,108,"..","..",149,"..","..",54,28,"..","..",26,"..","..",2077,1219,"..","..",858,"..",".."
"2001M11",121,"..","..","..","..","..","..",411,"..","..","..","..","..","..",195,"..","..","..","..","..","..",203,"..","..","..","..","..","..",81,"..","..","..","..","..","..",109,"..","..","..","..","..","..",174,"..","..","..","..","..","..",135,"..","..","..","..","..","..",367,"..","..","..","..","..","..",91,"..","..","..","..","..","..",272,"..","..","..","..","..","..",69,"..","..","..","..","..","..",2230,"..","..","..","..","..",".."
"2001M12",210,"..","..","..","..","..","..",437,"..","..","..","..","..","..",280,"..","..","..","..","..","..",306,"..","..","..","..","..","..",118,"..","..","..","..","..","..",120,"..","..","..","..","..","..",174,"..","..","..","..","..","..",216,"..","..","..","..","..","..",427,"..","..","..","..","..","..",104,"..","..","..","..","..","..",361,"..","..","..","..","..","..",78,"..","..","..","..","..","..",2831,"..","..","..","..","..",".."
"2002M01",314,230,"..","..",84,"..","..",521,246,"..","..",275,"..","..",400,313,"..","..",87,"..","..",490,370,"..","..",120,"..","..",187,160,"..","..",27,"..","..",159,130,"..","..",29,"..","..",192,114,"..","..",78,"..","..",329,252,"..","..",76,"..","..",516,282,"..","..",234,"..","..",133,60,"..","..",73,"..","..",501,285,"..","..",215,"..","..",98,45,"..","..",53,"..","..",3840,2488,"..","..",1353,"..",".."
"2002M02",167,"..","..","..","..","..","..",462,"..","..","..","..","..","..",251,"..","..","..","..","..","..",270,"..","..","..","..","..","..",115,"..","..","..","..","..","..",127,"..","..","..","..","..","..",194,"..","..","..","..","..","..",221,"..","..","..","..","..","..",443,"..","..","..","..","..","..",115,"..","..","..","..","..","..",370,"..","..","..","..","..","..",95,"..","..","..","..","..","..",2829,"..","..","..","..","..",".."
"2002M03",179,"..","..","..","..","..","..",507,"..","..","..","..","..","..",274,"..","..","..","..","..","..",301,"..","..","..","..","..","..",125,"..","..","..","..","..","..",153,"..","..","..","..","..","..",206,"..","..","..","..","..","..",208,"..","..","..","..","..","..",511,"..","..","..","..","..","..",121,"..","..","..","..","..","..",385,"..","..","..","..","..","..",98,"..","..","..","..","..","..",3070,"..","..","..","..","..",".."
"2002M04",124,69,"..","..",55,"..","..",402,169,"..","..",233,"..","..",209,154,"..","..",55,"..","..",227,138,"..","..",89,"..","..",87,71,"..","..",16,"..","..",104,85,"..","..",19,"..","..",161,99,"..","..",62,"..","..",141,96,"..","..",45,"..","..",350,186,"..","..",164,"..","..",87,40,"..","..",48,"..","..",302,143,"..","..",159,"..","..",75,38,"..","..",37,"..","..",2270,1287,"..","..",983,"..",".."
"2002M05",81,"..","..","..","..","..","..",364,"..","..","..","..","..","..",149,"..","..","..","..","..","..",174,"..","..","..","..","..","..",61,"..","..","..","..","..","..",91,"..","..","..","..","..","..",138,"..","..","..","..","..","..",83,"..","..","..","..","..","..",251,"..","..","..","..","..","..",51,"..","..","..","..","..","..",194,"..","..","..","..","..","..",45,"..","..","..","..","..","..",1682,"..","..","..","..","..",".."
"2002M06",64,"..","..","..","..","..","..",333,"..","..","..","..","..","..",150,"..","..","..","..","..","..",166,"..","..","..","..","..","..",59,"..","..","..","..","..","..",91,"..","..","..","..","..","..",134,"..","..","..","..","..","..",74,"..","..","..","..","..","..",222,"..","..","..","..","..","..",41,"..","..","..","..","..","..",172,"..","..","..","..","..","..",32,"..","..","..","..","..","..",1539,"..","..","..","..","..",".."
"2002M07",69,46,"..","..",23,"..","..",370,187,"..","..",183,"..","..",175,142,"..","..",33,"..","..",201,134,"..","..",66,"..","..",68,59,"..","..",9,"..","..",119,103,"..","..",16,"..","..",158,114,"..","..",45,"..","..",77,61,"..","..",15,"..","..",297,171,"..","..",126,"..","..",51,26,"..","..",25,"..","..",305,130,"..","..",175,"..","..",36,23,"..","..",14,"..","..",1926,1197,"..","..",730,"..",".."
"2002M08",68,"..","..","..","..","..","..",369,"..","..","..","..","..","..",154,"..","..","..","..","..","..",168,"..","..","..","..","..","..",61,"..","..","..","..","..","..",124,"..","..","..","..","..","..",137,"..","..","..","..","..","..",77,"..","..","..","..","..","..",277,"..","..","..","..","..","..",43,"..","..","..","..","..","..",317,"..","..","..","..","..","..",34,"..","..","..","..","..","..",1829,"..","..","..","..","..",".."
"2002M09",80,"..","..","..","..","..","..",367,"..","..","..","..","..","..",168,"..","..","..","..","..","..",187,"..","..","..","..","..","..",75,"..","..","..","..","..","..",133,"..","..","..","..","..","..",147,"..","..","..","..","..","..",99,"..","..","..","..","..","..",310,"..","..","..","..","..","..",58,"..","..","..","..","..","..",264,"..","..","..","..","..","..",42,"..","..","..","..","..","..",1931,"..","..","..","..","..",".."
"2002M10",104,57,"..","..",46,"..","..",437,186,"..","..",251,"..","..",199,151,"..","..",48,"..","..",213,129,"..","..",84,"..","..",82,69,"..","..",13,"..","..",135,115,"..","..",20,"..","..",170,115,"..","..",55,"..","..",112,78,"..","..",34,"..","..",367,183,"..","..",184,"..","..",79,33,"..","..",46,"..","..",251,106,"..","..",145,"..","..",57,28,"..","..",29,"..","..",2205,1251,"..","..",954,"..",".."
"2002M11",120,"..","..","..","..","..","..",505,"..","..","..","..","..","..",210,"..","..","..","..","..","..",222,"..","..","..","..","..","..",81,"..","..","..","..","..","..",115,"..","..","..","..","..","..",181,"..","..","..","..","..","..",140,"..","..","..","..","..","..",408,"..","..","..","..","..","..",101,"..","..","..","..","..","..",299,"..","..","..","..","..","..",80,"..","..","..","..","..","..",2459,"..","..","..","..","..",".."
"2002M12",204,"..","..","..","..","..","..",479,"..","..","..","..","..","..",287,"..","..","..","..","..","..",310,"..","..","..","..","..","..",120,"..","..","..","..","..","..",120,"..","..","..","..","..","..",168,"..","..","..","..","..","..",230,"..","..","..","..","..","..",447,"..","..","..","..","..","..",113,"..","..","..","..","..","..",363,"..","..","..","..","..","..",85,"..","..","..","..","..","..",2925,"..","..","..","..","..",".."
"2003M01",318,223,"..","..",95,"..","..",543,238,"..","..",305,"..","..",393,293,"..","..",100,"..","..",462,333,"..","..",129,"..","..",188,160,"..","..",28,"..","..",165,127,"..","..",38,"..","..",191,112,"..","..",78,"..","..",340,254,"..","..",85,"..","..",547,282,"..","..",265,"..","..",147,64,"..","..",83,"..","..",486,271,"..","..",215,"..","..",104,42,"..","..",62,"..","..",3884,2401,"..","..",1483,"..",".."
"2003M02",171,"..","..","..","..","..","..",503,"..","..","..","..","..","..",279,"..","..","..","..","..","..",269,"..","..","..","..","..","..",116,"..","..","..","..","..","..",136,"..","..","..","..","..","..",204,"..","..","..","..","..","..",227,"..","..","..","..","..","..",482,"..","..","..","..","..","..",131,"..","..","..","..","..","..",390,"..","..","..","..","..","..",105,"..","..","..","..","..","..",3014,"..","..","..","..","..",".."
"2003M03",155,"..","..","..","..","..","..",510,"..","..","..","..","..","..",267,"..","..","..","..","..","..",245,"..","..","..","..","..","..",111,"..","..","..","..","..","..",149,"..","..","..","..","..","..",200,"..","..","..","..","..","..",201,"..","..","..","..","..","..",462,"..","..","..","..","..","..",131,"..","..","..","..","..","..",369,"..","..","..","..","..","..",99,"..","..","..","..","..","..",2898,"..","..","..","..","..",".."
"2003M04",148,90,"..","..",58,"..","..",411,205,"..","..",206,"..","..",252,186,"..","..",65,"..","..",260,179,"..","..",80,"..","..",111,92,"..","..",19,"..","..",136,107,"..","..",29,"..","..",176,116,"..","..",60,"..","..",169,118,"..","..",50,"..","..",379,210,"..","..",169,"..","..",109,58,"..","..",52,"..","..",322,169,"..","..",153,"..","..",78,38,"..","..",40,"..","..",2550,1568,"..","..",983,"..",".."
"2003M05",85,"..","..","..","..","..","..",356,"..","..","..","..","..","..",158,"..","..","..","..","..","..",167,"..","..","..","..","..","..",67,"..","..","..","..","..","..",101,"..","..","..","..","..","..",156,"..","..","..","..","..","..",93,"..","..","..","..","..","..",248,"..","..","..","..","..","..",57,"..","..","..","..","..","..",190,"..","..","..","..","..","..",45,"..","..","..","..","..","..",1722,"..","..","..","..","..",".."
"2003M06",64,"..","..","..","..","..","..",307,"..","..","..","..","..","..",142,"..","..","..","..","..","..",158,"..","..","..","..","..","..",59,"..","..","..","..","..","..",83,"..","..","..","..","..","..",142,"..","..","..","..","..","..",76,"..","..","..","..","..","..",214,"..","..","..","..","..","..",42,"..","..","..","..","..","..",159,"..","..","..","..","..","..",31,"..","..","..","..","..","..",1475,"..","..","..","..","..",".."
"2003M07",75,51,"..","..",24,"..","..",370,191,"..","..",179,"..","..",181,144,"..","..",37,"..","..",210,146,"..","..",64,"..","..",75,66,"..","..",9,"..","..",131,112,"..","..",19,"..","..",154,109,"..","..",45,"..","..",81,63,"..","..",18,"..","..",286,170,"..","..",117,"..","..",53,27,"..","..",25,"..","..",320,139,"..","..",181,"..","..",39,26,"..","..",14,"..","..",1977,1244,"..","..",733,"..",".."
"2003M08",70,"..","..","..","..","..","..",366,"..","..","..","..","..","..",157,"..","..","..","..","..","..",169,"..","..","..","..","..","..",65,"..","..","..","..","..","..",126,"..","..","..","..","..","..",142,"..","..","..","..","..","..",82,"..","..","..","..","..","..",269,"..","..","..","..","..","..",48,"..","..","..","..","..","..",301,"..","..","..","..","..","..",36,"..","..","..","..","..","..",1831,"..","..","..","..","..",".."
"2003M09",90,"..","..","..","..","..","..",367,"..","..","..","..","..","..",177,"..","..","..","..","..","..",205,"..","..","..","..","..","..",76,"..","..","..","..","..","..",140,"..","..","..","..","..","..",165,"..","..","..","..","..","..",93,"..","..","..","..","..","..",315,"..","..","..","..","..","..",63,"..","..","..","..","..","..",287,"..","..","..","..","..","..",47,"..","..","..","..","..","..",2025,"..","..","..","..","..",".."
"2003M10",110,59,"..","..",51,"..","..",406,191,"..","..",215,"..","..",195,143,"..","..",52,"..","..",227,137,"..","..",90,"..","..",89,72,"..","..",17,"..","..",133,110,"..","..",23,"..","..",172,113,"..","..",60,"..","..",114,78,"..","..",36,"..","..",375,182,"..","..",193,"..","..",82,37,"..","..",46,"..","..",260,115,"..","..",145,"..","..",60,26,"..","..",35,"..","..",2224,1262,"..","..",962,"..",".."
"2003M11",123,"..","..","..","..","..","..",472,"..","..","..","..","..","..",214,"..","..","..","..","..","..",227,"..","..","..","..","..","..",89,"..","..","..","..","..","..",113,"..","..","..","..","..","..",189,"..","..","..","..","..","..",139,"..","..","..","..","..","..",413,"..","..","..","..","..","..",106,"..","..","..","..","..","..",309,"..","..","..","..","..","..",83,"..","..","..","..","..","..",2477,"..","..","..","..","..",".."
"2003M12",214,"..","..","..","..","..","..",486,"..","..","..","..","..","..",285,"..","..","..","..","..","..",309,"..","..","..","..","..","..",142,"..","..","..","..","..","..",131,"..","..","..","..","..","..",182,"..","..","..","..","..","..",229,"..","..","..","..","..","..",482,"..","..","..","..","..","..",130,"..","..","..","..","..","..",397,"..","..","..","..","..","..",98,"..","..","..","..","..","..",3085,"..","..","..","..","..",".."
"2004M01",322,223,"..","..",100,"..","..",556,250,"..","..",307,"..","..",406,301,"..","..",105,"..","..",502,355,"..","..",147,"..","..",223,188,"..","..",35,"..","..",181,145,"..","..",36,"..","..",208,124,"..","..",84,"..","..",331,240,"..","..",91,"..","..",579,290,"..","..",289,"..","..",165,63,"..","..",101,"..","..",514,273,"..","..",241,"..","..",111,42,"..","..",69,"..","..",4099,2494,"..","..",1605,"..",".."
"2004M02",177,"..","..","..","..","..","..",492,"..","..","..","..","..","..",273,"..","..","..","..","..","..",281,"..","..","..","..","..","..",135,"..","..","..","..","..","..",144,"..","..","..","..","..","..",214,"..","..","..","..","..","..",219,"..","..","..","..","..","..",513,"..","..","..","..","..","..",149,"..","..","..","..","..","..",399,"..","..","..","..","..","..",112,"..","..","..","..","..","..",3109,"..","..","..","..","..",".."
"2004M03",159,"..","..","..","..","..","..",515,"..","..","..","..","..","..",266,"..","..","..","..","..","..",265,"..","..","..","..","..","..",126,"..","..","..","..","..","..",146,"..","..","..","..","..","..",212,"..","..","..","..","..","..",197,"..","..","..","..","..","..",504,"..","..","..","..","..","..",141,"..","..","..","..","..","..",368,"..","..","..","..","..","..",103,"..","..","..","..","..","..",3002,"..","..","..","..","..",".."
"2004M04",142,79,"..","..",64,"..","..",448,206,"..","..",242,"..","..",242,179,"..","..",63,"..","..",268,169,"..","..",100,"..","..",110,87,"..","..",23,"..","..",132,108,"..","..",24,"..","..",182,117,"..","..",66,"..","..",156,101,"..","..",55,"..","..",433,220,"..","..",213,"..","..",117,56,"..","..",61,"..","..",341,164,"..","..",177,"..","..",84,39,"..","..",46,"..","..",2657,1525,"..","..",1132,"..",".."
"2004M05",84,"..","..","..","..","..","..",382,"..","..","..","..","..","..",148,"..","..","..","..","..","..",176,"..","..","..","..","..","..",69,"..","..","..","..","..","..",98,"..","..","..","..","..","..",150,"..","..","..","..","..","..",88,"..","..","..","..","..","..",290,"..","..","..","..","..","..",60,"..","..","..","..","..","..",204,"..","..","..","..","..","..",43,"..","..","..","..","..","..",1792,"..","..","..","..","..",".."
"2004M06",77,"..","..","..","..","..","..",350,"..","..","..","..","..","..",165,"..","..","..","..","..","..",177,"..","..","..","..","..","..",65,"..","..","..","..","..","..",102,"..","..","..","..","..","..",145,"..","..","..","..","..","..",77,"..","..","..","..","..","..",256,"..","..","..","..","..","..",46,"..","..","..","..","..","..",203,"..","..","..","..","..","..",32,"..","..","..","..","..","..",1693,"..","..","..","..","..",".."
"2004M07",85,54,"..","..",32,"..","..",387,177,"..","..",210,"..","..",187,151,"..","..",36,"..","..",215,140,"..","..",75,"..","..",73,61,"..","..",11,"..","..",158,137,"..","..",21,"..","..",171,119,"..","..",53,"..","..",84,62,"..","..",22,"..","..",319,184,"..","..",135,"..","..",53,26,"..","..",28,"..","..",321,129,"..","..",192,"..","..",37,23,"..","..",14,"..","..",2091,1262,"..","..",829,"..",".."
"2004M08",71,"..","..","..","..","..","..",371,"..","..","..","..","..","..",159,"..","..","..","..","..","..",185,"..","..","..","..","..","..",65,"..","..","..","..","..","..",136,"..","..","..","..","..","..",145,"..","..","..","..","..","..",78,"..","..","..","..","..","..",293,"..","..","..","..","..","..",51,"..","..","..","..","..","..",324,"..","..","..","..","..","..",37,"..","..","..","..","..","..",1914,"..","..","..","..","..",".."
"2004M09",90,"..","..","..","..","..","..",380,"..","..","..","..","..","..",186,"..","..","..","..","..","..",216,"..","..","..","..","..","..",78,"..","..","..","..","..","..",154,"..","..","..","..","..","..",167,"..","..","..","..","..","..",98,"..","..","..","..","..","..",355,"..","..","..","..","..","..",77,"..","..","..","..","..","..",317,"..","..","..","..","..","..",47,"..","..","..","..","..","..",2165,"..","..","..","..","..",".."
"2004M10",109,58,"..","..",51,"..","..",434,186,"..","..",248,"..","..",205,155,"..","..",50,"..","..",230,135,"..","..",94,"..","..",86,69,"..","..",17,"..","..",141,116,"..","..",24,"..","..",169,111,"..","..",58,"..","..",107,68,"..","..",39,"..","..",383,183,"..","..",200,"..","..",89,37,"..","..",52,"..","..",274,119,"..","..",155,"..","..",59,26,"..","..",33,"..","..",2286,1262,"..","..",1024,"..",".."
