"Estimated migrant arrivals by citizenship, visa type and CLPR, 12/16-month rule (Annual-Apr)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Arrivals","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
" ","New Zealand","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Australia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Non-New Zealand","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TOTAL ALL CITIZENSHIPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
" ","Residence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Student","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Visitor","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Work","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","New Zealand and Australian citizens","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Other","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TOTAL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Residence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Student","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Visitor","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Work","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","New Zealand and Australian citizens","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Other","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TOTAL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Residence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Student","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Visitor","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Work","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","New Zealand and Australian citizens","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Other","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TOTAL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Residence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Student","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Visitor","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Work","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","New Zealand and Australian citizens","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Other","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TOTAL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
" ","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence","","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence","","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence","","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence","","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence","","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence","","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence","","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence","","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence","","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence","","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence","","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence","","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence","","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence","","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence","","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence","","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence","","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence","","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence","","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence","","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence","","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence","","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence","","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence","","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence","","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence","","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence","","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence",""
